beat_number,label,score,class
918,0,3.9738305710135684,normal
919,0,3.5615446457539646,normal
920,0,4.191237002775819,normal
921,0,4.19673545705032,normal
922,0,4.152310362091507,normal
923,0,4.054072435694484,normal
924,0,4.1868613821703455,normal
925,0,4.152940108186053,normal
926,0,4.228994947425669,normal
927,0,4.266402585691732,normal
928,0,4.0942445307184245,normal
929,0,4.209508308653921,normal
930,0,4.173355350121251,normal
931,0,2.570785964472201,normal
932,1,3.2490950094927453,anomaly
933,0,4.123619348602028,normal
934,0,4.065525704647635,normal
935,0,4.191160150821825,normal
936,0,4.196942960919499,normal
937,0,4.186831212534083,normal
938,0,4.189447495066128,normal
939,0,4.14964462072135,normal
940,0,4.203293293567934,normal
941,0,4.1613536415577395,normal
942,0,4.170182470464444,normal
943,0,4.07147355147184,normal
944,0,4.193749991323412,normal
945,0,4.1506812085973985,normal
946,0,4.138678903874054,normal
947,0,4.160158701175616,normal
948,0,4.266046787159607,normal
949,0,4.117935854962151,normal
950,0,4.189920054075306,normal
951,0,4.061973465109915,normal
952,0,3.9569635920364035,normal
953,0,4.129326802348302,normal
954,0,4.083963131966057,normal
955,0,4.063637393895205,normal
956,0,4.162370337289651,normal
957,0,3.997718065809619,normal
958,0,4.105634892744416,normal
959,0,4.1055736658246325,normal
960,0,4.141701934355463,normal
961,0,4.196222652891251,normal
962,0,4.15469893959633,normal
963,0,4.117860146793852,normal
964,0,4.138920663353036,normal
965,0,4.175411588457474,normal
966,0,4.098682873808111,normal
967,0,4.1813194472444195,normal
968,0,4.17417184396992,normal
969,0,4.202010102686147,normal
970,0,4.143617508040729,normal
971,0,4.148590914273791,normal
972,0,4.123882092026348,normal
973,0,4.173755215314802,normal
974,0,4.150814393437814,normal
975,0,4.214908134648686,normal
976,0,4.142398237328076,normal
977,0,4.180698180485078,normal
978,0,4.189439022954031,normal
979,0,2.4793559393446616,normal
980,1,3.4296876377185757,anomaly
981,0,4.115985062971904,normal
982,0,4.081869902450311,normal
983,0,4.17475304658298,normal
984,0,4.1629175767537125,normal
985,0,4.103858128641243,normal
986,0,4.092546485253803,normal
987,0,4.155419235419205,normal
988,0,4.110059583523769,normal
989,0,4.195524814981112,normal
990,0,4.144221649211427,normal
991,0,4.189619761530285,normal
992,0,4.1963932735344525,normal
993,0,4.235646379187802,normal
994,0,4.1416578341803625,normal
995,0,4.15313535878046,normal
996,0,4.1852374228005464,normal
997,0,4.175115885658128,normal
998,0,4.165781164614515,normal
999,0,4.223908444153962,normal
1000,0,4.223691868775454,normal
1001,0,4.215600815978732,normal
1002,0,4.175941816301551,normal
1003,0,4.202351340522007,normal
1004,0,4.173815241284299,normal
1005,0,4.180306013761081,normal
1006,0,4.209610144231549,normal
1007,0,4.1974697189054995,normal
1008,0,4.199235971295052,normal
1009,0,4.205805602488616,normal
1010,0,4.220507546115442,normal
1011,0,4.189722224229171,normal
1012,0,4.190386343812368,normal
1013,0,4.192893178598596,normal
1014,0,4.146242651652994,normal
1015,0,4.172528537943358,normal
1016,0,4.217092449129766,normal
1017,0,4.168116878332764,normal
1018,0,4.212713791082294,normal
1019,0,4.185868430224325,normal
1020,0,4.206303792227348,normal
1021,0,4.136922260024208,normal
1022,0,4.1899131740708695,normal
1023,0,4.221756804651989,normal
1024,0,4.171874483942435,normal
1025,0,4.199440336058056,normal
1026,0,4.213732616895749,normal
1027,0,4.227684161177236,normal
1028,0,4.161852221977158,normal
1029,0,4.196310240304807,normal
1030,0,4.157658255465679,normal
1031,0,4.142380486712125,normal
1032,0,4.217151403611395,normal
1033,0,4.204013470432265,normal
1034,0,4.159704351863362,normal
1035,0,4.1436859259967855,normal
1036,0,2.503581446300579,normal
1037,1,3.40941424995582,anomaly
1038,0,4.076332197034277,normal
1039,0,4.054538700606915,normal
1040,0,4.266608159984636,normal
1041,0,4.186009140941863,normal
1042,0,4.248625742006933,normal
1043,0,4.215244660270929,normal
1044,0,4.1728609171119695,normal
1045,0,4.172066604633061,normal
1046,0,4.198194498694568,normal
1047,0,4.208521609706418,normal
1048,0,4.173234059872851,normal
1049,0,4.181942174159124,normal
1050,0,4.216565854611159,normal
1051,0,4.221950476780851,normal
1052,0,4.197710296971615,normal
1053,0,4.168469273076042,normal
1054,0,4.185563783217798,normal
1055,0,4.155929354366089,normal
1056,0,4.200572822969047,normal
1057,0,4.286940652952798,normal
1058,0,4.184677420304448,normal
1059,0,4.280854845061509,normal
1060,0,4.119987641148017,normal
1061,0,4.041144246666455,normal
1062,0,4.055870926366765,normal
1063,0,3.7659358683333277,normal
1064,0,3.762419679031797,normal
1065,0,3.8632188548164925,normal
1066,0,3.9056945165946804,normal
1067,0,4.2500530793599,normal
1068,0,4.2328599300315295,normal
1069,0,4.167987457531204,normal
1070,0,4.191658256685778,normal
1071,0,4.1289424103650445,normal
1072,0,4.281143846979773,normal
1073,0,4.191777355154109,normal
1074,0,4.208181743555635,normal
1075,0,4.184737143589727,normal
1076,0,4.235114363623415,normal
1077,0,4.118853910442883,normal
1078,0,4.153012789781369,normal
1079,0,4.1358904302287485,normal
1080,0,4.154574330591852,normal
1081,0,4.113158397845193,normal
1082,0,4.111848016042207,normal
1083,0,4.125295315992657,normal
1084,0,4.2051339810985615,normal
1085,0,4.128264902651748,normal
1086,0,4.102535214443174,normal
1087,0,4.118772068104401,normal
1088,0,4.10592645283597,normal
1089,0,4.079155648493681,normal
1090,0,4.1414475657899885,normal
1091,0,4.175606144058913,normal
1092,0,4.158300857008126,normal
1093,0,4.164641104794129,normal
1094,0,4.123891555228674,normal
1095,0,4.150814936755327,normal
1096,0,4.159800628063768,normal
1097,0,4.040226737366752,normal
1098,0,4.126237837203067,normal
1099,0,4.13812217983722,normal
1100,0,4.06860110033959,normal
1101,0,4.203747575624513,normal
1102,0,4.210893089575498,normal
1103,0,4.170148830975352,normal
1104,0,4.177054067620604,normal
1105,0,4.222181450717595,normal
1106,0,4.1764600221507004,normal
1107,0,3.7825505704147675,normal
1108,0,3.9954896106025357,normal
1109,0,3.4955489394426125,normal
1110,0,3.400870516867125,normal
1111,0,4.194646308663385,normal
1112,0,4.13525939286938,normal
1113,0,3.943766245438079,normal
1114,0,4.1750713791951055,normal
1115,0,4.160880997950489,normal
1116,0,4.190013520745707,normal
1117,0,4.155119077165836,normal
1118,0,4.149171829194308,normal
1119,0,4.244861542905313,normal
1120,0,4.1679673990490445,normal
1121,0,4.182768960542426,normal
1122,0,4.174341107136514,normal
1123,0,4.198622929374351,normal
1124,0,4.201845422072609,normal
1125,0,4.130590768518722,normal
1126,0,4.209721475086735,normal
1127,0,4.071630387150611,normal
1128,0,4.160234949646823,normal
1129,0,4.120633891327497,normal
1130,0,4.181955760504643,normal
1131,0,4.086066483411941,normal
1132,0,3.847957377189475,normal
1133,0,3.8502785591269184,normal
1134,0,4.14222768469682,normal
1135,0,4.136714762994906,normal
1136,0,4.2581904263472214,normal
1137,0,4.153066690965285,normal
1138,0,4.209452191513978,normal
1139,0,4.121806246499509,normal
1140,0,3.134098431300386,normal
1141,1,3.483413165950263,anomaly
1142,0,3.9801916315404116,normal
1143,0,3.9295896000135713,normal
1144,0,4.268668257305374,normal
1145,0,4.125351528714808,normal
1146,0,4.184127924585737,normal
1147,0,4.181653304873806,normal
1148,0,4.128056243127796,normal
1149,0,4.154165898407478,normal
1150,0,4.226977218415978,normal
1151,0,4.171705684220882,normal
1152,0,3.951617728676374,normal
1153,0,4.2105709508907925,normal
1154,0,4.136307101490921,normal
1155,0,4.165488366451013,normal
1156,0,4.25484968056466,normal
1157,0,4.091046351154145,normal
1158,0,4.162214280161183,normal
1159,0,4.118077797321662,normal
1160,0,4.012357102717141,normal
1161,0,4.197000833443498,normal
1162,0,4.130119856369858,normal
1163,0,4.055059180372023,normal
1164,0,4.1661650964065675,normal
1165,0,4.194065406719484,normal
1166,0,4.168118133097422,normal
1167,0,4.1710483819628275,normal
1168,0,4.107704312323321,normal
1169,0,4.141446075315562,normal
1170,0,4.114798043953534,normal
1171,0,3.9264384528266114,normal
1172,0,4.157332202443129,normal
1173,0,3.5663984570867897,normal
1174,0,3.7588519635048763,normal
1175,0,2.7098325200676285,normal
1176,0,2.5271649499884443,normal
1177,0,2.585736081710877,normal
1178,0,2.5368322625355706,normal
1179,0,3.614113238374595,normal
1180,0,3.596908271507045,normal
1181,0,3.4980485108749235,normal
1182,0,3.396502932100255,normal
1183,0,4.021193545354456,normal
1184,0,3.987976059646819,normal
1185,0,4.19780924814437,normal
1186,0,3.984426871502368,normal
1187,0,3.1164404762692626,normal
1188,0,4.159629014756368,normal
1189,0,3.9905645512749164,normal
1190,0,4.35709114470183,normal
1191,0,4.110565914971678,normal
1192,0,4.323968125067379,normal
1193,0,3.794499591883375,normal
1194,0,4.1375314558268155,normal
1195,0,3.8589821100009476,normal
1196,0,4.2077343447191,normal
1197,0,4.1039590568326805,normal
1198,0,4.239091661576407,normal
1199,0,3.7156234987463232,normal
1200,1,3.7156234987463232,anomaly
1201,0,4.068880213291356,normal
1202,0,4.0460220119240455,normal
1203,0,4.328926640614341,normal
1204,0,4.143110473001882,normal
1205,0,3.724005426685803,normal
1206,0,3.52113102002788,normal
1207,0,4.174838123050849,normal
1208,0,4.172114366075783,normal
1209,0,3.4654109514826668,normal
1210,0,2.416456681238415,normal
1211,0,2.0095469048535692,normal
1212,0,2.3354116717941396,normal
1213,0,2.36813179516053,normal
1214,0,3.386427412496128,normal
1215,0,3.6752982289402722,normal
1216,0,4.310367888197714,normal
1217,0,4.013835148188357,normal
1218,0,3.9503630237781744,normal
1219,0,3.7016700806857536,normal
1220,0,4.189814726261106,normal
1221,0,4.104709989233776,normal
1222,0,4.080733773847628,normal
1223,0,4.160938512781344,normal
1224,0,3.8123089699787003,normal
1225,0,4.163480260486068,normal
1226,0,4.226542909244182,normal
1227,0,3.566694653017979,normal
1228,0,2.9374600942659814,normal
1229,0,4.0243607844242515,normal
1230,0,4.136669761868568,normal
1231,0,4.117719610327967,normal
1232,0,4.1716662397072275,normal
1233,0,4.219248064170144,normal
1234,0,4.166393970902772,normal
1235,0,4.199307818420463,normal
1236,0,4.139282564213387,normal
1237,0,4.206733158648821,normal
1238,0,4.108224681669203,normal
1239,0,4.106327185507701,normal
1240,0,4.120431762512462,normal
1241,0,4.20826310866502,normal
1242,0,4.1250918650134,normal
1243,0,4.214633331687901,normal
1244,0,4.186724492277667,normal
1245,0,4.0376771635833695,normal
1246,0,4.124802538876669,normal
1247,0,4.158975410460689,normal
1248,0,4.153114863324179,normal
1249,0,4.1561333685145705,normal
1250,0,4.153616166323716,normal
1251,0,4.043634902859718,normal
1252,0,3.046315125284348,normal
1253,0,2.6092181656223032,normal
1254,0,3.985025430338875,normal
1255,0,4.0141650594247915,normal
1256,0,4.138191833156041,normal
1257,0,4.006403014563824,normal
1258,0,4.128695491158674,normal
1259,0,4.173479516498405,normal
1260,0,4.129341930038892,normal
1261,0,4.1378434230354015,normal
1262,0,4.152087677592782,normal
1263,0,4.1236232614563075,normal
1264,0,4.117169602063193,normal
1265,0,4.126409360567367,normal
1266,0,4.176507558349934,normal
1267,0,4.115371905011054,normal
1268,0,4.150111009376173,normal
1269,0,4.209883509272079,normal
1270,0,4.152839822841588,normal
1271,0,4.105228691062374,normal
1272,0,4.1418495138977605,normal
1273,0,4.194472053124803,normal
1274,0,4.144349624801592,normal
1275,0,4.129944092998384,normal
1276,0,4.190504374188001,normal
1277,0,4.191372640560906,normal
1278,0,4.173715974661785,normal
1279,0,4.185584645041544,normal
1280,0,4.17541323528809,normal
1281,0,4.160365002774046,normal
1282,0,4.149916806769397,normal
1283,0,4.1599261872856355,normal
1284,0,4.218060015684978,normal
1285,0,4.117315869658166,normal
1286,0,4.182516357619241,normal
1287,0,4.225969606372555,normal
1288,0,4.193020243162363,normal
1289,0,4.117283148611119,normal
1290,0,4.116077452577127,normal
1291,0,4.150850261705081,normal
1292,0,4.0948153033491295,normal
1293,0,4.13700946415192,normal
1294,0,4.188542320069929,normal
1295,0,4.175924968769843,normal
1296,0,4.130062025550341,normal
1297,0,4.134268542335923,normal
1298,0,4.164322440929698,normal
1299,0,4.0455502338885605,normal
1300,0,4.116157900999622,normal
1301,0,4.114876465391211,normal
1302,0,4.113742751350596,normal
1303,0,4.100150011458341,normal
1304,0,4.149386800002328,normal
1305,0,4.091730078344283,normal
1306,0,4.090100277330784,normal
1307,0,4.171236122452176,normal
1308,0,4.103401694564038,normal
1309,0,4.1224107008001765,normal
1310,0,4.159284087154286,normal
1311,0,4.111931503648571,normal
1312,0,4.103563950818566,normal
1313,0,4.1336264096082145,normal
1314,0,4.099738711050549,normal
1315,0,4.090815212395938,normal
1316,0,4.123024655860416,normal
1317,0,4.148975958245438,normal
1318,0,4.14014069362588,normal
1319,0,4.123774249712866,normal
1320,0,4.154994359108886,normal
1321,0,4.112343909482522,normal
1322,0,4.024637941240104,normal
1323,0,3.992127928813707,normal
1324,0,4.164726840022406,normal
1325,0,4.071726943721502,normal
1326,0,4.114396318395547,normal
1327,0,4.094643346294911,normal
1328,0,4.096242355622091,normal
1329,0,4.164436269647286,normal
1330,0,4.173430607846686,normal
1331,0,4.130584581986395,normal
1332,0,4.1198798520598645,normal
1333,0,4.1484489954703685,normal
1334,0,4.191093403955016,normal
1335,0,4.151080560296603,normal
1336,0,4.172930370109189,normal
1337,0,4.175853062838219,normal
1338,0,4.145915691742414,normal
1339,0,4.14512238722987,normal
1340,0,4.121231762262212,normal
1341,0,4.010793959723874,normal
1342,0,4.031608748730415,normal
1343,0,4.2152800837205255,normal
1344,0,4.168215449619442,normal
1345,0,4.172635631128659,normal
1346,0,4.052309219871162,normal
1347,0,4.094964945761997,normal
1348,0,4.0960570514567,normal
1349,0,4.098901033903756,normal
1350,0,4.012538689563371,normal
1351,0,4.144607222176369,normal
1352,0,4.097660505546422,normal
1353,0,4.116461297019112,normal
1354,0,4.083347563052042,normal
1355,0,4.060116906088281,normal
1356,0,4.155029108875064,normal
1357,0,3.695265944610443,normal
1358,0,3.9103053247288004,normal
1359,0,3.8399013380691587,normal
1360,0,3.7041524433239523,normal
1361,0,3.7176746903923497,normal
1362,0,4.01285803493463,normal
1363,0,3.4927590524556984,normal
1364,0,3.4538756977414935,normal
1365,0,4.1730095006996075,normal
1366,0,4.170840927828289,normal
1367,0,4.234224874648623,normal
1368,0,4.213181912728387,normal
1369,0,4.220807562372079,normal
1370,0,3.8915049417203615,normal
1371,0,3.870447492829233,normal
1372,0,3.6306409427883732,normal
1373,0,4.0788832188502795,normal
1374,0,4.14834551534548,normal
1375,0,4.092639533926315,normal
1376,0,4.144356072690966,normal
1377,0,3.0690438915262486,normal
1378,0,2.753823956480118,normal
1379,0,3.0124977518593794,normal
1380,0,3.5179236458977248,normal
1381,0,3.6774932551538497,normal
1382,0,3.002621414099274,normal
1383,0,2.0632519347713907,normal
1384,0,2.6851046516514887,normal
1385,0,3.4638182646757274,normal
1386,0,4.243928795133646,normal
1387,0,4.115424306643427,normal
1388,0,4.2020649541216155,normal
1389,0,4.1199499170068465,normal
1390,0,3.832478912559072,normal
1391,0,3.273340696079486,normal
1392,0,3.9282070258838995,normal
1393,0,3.663197897786355,normal
1394,0,3.7874880927894985,normal
1395,0,3.6529088560228575,normal
1396,0,3.970221298902606,normal
1397,0,3.6477578457878814,normal
1398,0,3.308189707919359,normal
1399,0,2.763148823303651,normal
1400,0,4.232422148218864,normal
1401,0,3.836808157632723,normal
1402,0,4.219239994390695,normal
1403,0,4.085278274362222,normal
1404,0,3.790040779740158,normal
1405,0,4.166531849203356,normal
1406,0,4.237110797134583,normal
1407,0,3.9903722984233965,normal
1408,0,4.238689870163493,normal
1409,0,3.993856599997873,normal
1410,0,3.64106258247539,normal
1411,0,3.689228349126635,normal
1412,0,3.8699850218310403,normal
1413,0,4.064772942686036,normal
1414,0,3.908328765902591,normal
1415,0,4.190656691327431,normal
1416,0,3.3190315134899744,normal
1417,0,3.2756739931841095,normal
1418,0,2.7937857381714895,normal
1419,0,3.9484676906476066,normal
1420,0,3.1414582819661123,normal
1421,0,3.3964957573209262,normal
1422,0,3.693396615390958,normal
1423,0,2.4288846808987667,normal
1424,0,4.040451398164347,normal
1425,0,4.178984677583379,normal
1426,0,3.1616549201072606,normal
1427,0,2.737653278115827,normal
1428,0,3.465711992899426,normal
1429,0,2.0572248014871257,normal
1430,0,2.4210265444185626,normal
1431,1,2.864116638460405,anomaly
1432,0,3.460905105654254,normal
1433,0,3.246420996167188,normal
1434,0,3.718177810747907,normal
1435,0,4.23408565544352,normal
1436,0,4.203234243192849,normal
1437,0,4.096899336832151,normal
1438,0,4.181871372472674,normal
1439,0,4.181268286333201,normal
1440,0,4.194649902577556,normal
1441,0,4.201614185119138,normal
1442,0,4.168943642810343,normal
1443,0,4.197350821694119,normal
1444,0,2.8821634099423887,normal
1445,0,2.295209821717922,normal
1446,0,4.1132717422712615,normal
1447,0,4.067253775363784,normal
1448,0,4.294295408167639,normal
1449,0,3.677416690349079,normal
1450,0,2.759530975738523,normal
1451,0,4.098211969574669,normal
1452,0,4.114161144264139,normal
1453,0,4.232693745007395,normal
1454,0,4.193922433447382,normal
1455,0,4.22596809662818,normal
1456,0,4.173566133285846,normal
1457,0,4.153456080745041,normal
1458,0,4.1728413447223165,normal
1459,0,4.23274812813894,normal
1460,0,4.2420051853567164,normal
1461,0,4.2122651650879614,normal
1462,0,4.170841561449148,normal
1463,0,4.140703497116336,normal
1464,0,4.155200527463793,normal
1465,0,4.122488708019574,normal
1466,0,4.214931703224068,normal
1467,0,4.234104870075433,normal
1468,0,4.1578912626054585,normal
1469,0,4.221864527663077,normal
1470,0,4.199973697466397,normal
1471,0,3.895147342371092,normal
1472,0,3.571089104034052,normal
1473,0,3.9976068736631536,normal
1474,0,3.9192422866257846,normal
1475,0,3.8495138816658105,normal
1476,0,4.162922604777321,normal
1477,0,4.103518561927371,normal
1478,0,4.041030335357435,normal
1479,0,3.279315459464518,normal
1480,0,2.3397535717563365,normal
1481,0,3.2101730303651346,normal
1482,0,2.235638674896372,normal
1483,0,1.8839087393551581,normal
1484,0,2.151271333517572,normal
1485,0,2.6161363628006287,normal
1486,0,3.3412396218639806,normal
1487,0,3.9038887607546195,normal
1488,0,4.165955205762566,normal
1489,0,4.309710062852153,normal
1490,0,4.1018866042041315,normal
1491,0,4.201622531859536,normal
1492,0,4.130333341681551,normal
1493,0,4.23025653151835,normal
1494,0,4.151987338527484,normal
1495,0,4.119668473472681,normal
1496,0,2.905157915437887,normal
1497,0,2.8604428756965405,normal
1498,0,3.157555604873746,normal
1499,0,4.181858569050796,normal
1500,0,4.20336394203012,normal
1501,0,4.0882103779782755,normal
1502,0,4.199271400445548,normal
1503,0,4.160241380913593,normal
1504,0,4.193754578065088,normal
1505,0,4.175838472349566,normal
1506,0,4.207331261052134,normal
1507,0,4.189102290513413,normal
1508,0,4.20573262127702,normal
1509,0,4.164246528932695,normal
1510,0,4.177074167563729,normal
1511,0,4.2289607971198215,normal
1512,0,4.170658896932562,normal
1513,0,4.217074002803856,normal
1514,0,4.147316415742004,normal
1515,0,4.177718286361664,normal
1516,0,4.18496941123578,normal
1517,0,4.215415676619315,normal
1518,0,4.1998346048424615,normal
1519,0,4.05052171086323,normal
1520,0,4.307804652885709,normal
1521,0,4.043648902521688,normal
1522,0,4.076804729554848,normal
1523,0,4.229847463019547,normal
1524,0,4.198305720075572,normal
1525,0,4.133734280186423,normal
1526,0,4.192000848481275,normal
1527,0,4.204969042834347,normal
1528,0,4.170858640877745,normal
1529,0,4.205162267118221,normal
1530,0,4.2295478147805845,normal
1531,0,4.212450771940854,normal
1532,0,4.179111494185949,normal
1533,0,4.185007806654376,normal
1534,0,4.148173421155982,normal
1535,0,4.192446919721679,normal
1536,0,4.171087413750248,normal
1537,0,2.9788389615630244,normal
1538,0,2.2677382837113704,normal
1539,0,2.803941040206674,normal
1540,0,3.3878610503573614,normal
1541,0,3.225918667663662,normal
1542,0,4.212002538208341,normal
1543,0,4.215050543057347,normal
1544,0,4.103782333777248,normal
1545,0,4.242582110467014,normal
1546,0,4.248425223937742,normal
1547,0,4.192449152515445,normal
1548,0,4.20304766909405,normal
1549,0,4.089464879942426,normal
1550,0,3.4993764219381087,normal
1551,0,3.164703232813285,normal
1552,0,3.9898864332313524,normal
1553,0,4.158198594068232,normal
1554,0,4.156862512984037,normal
1555,0,4.194433656366586,normal
1556,0,4.1660744168061665,normal
1557,0,4.2131496308107375,normal
1558,0,4.184311128177845,normal
1559,0,4.164435084273515,normal
1560,0,4.154227702231079,normal
1561,0,4.18749234044874,normal
1562,0,4.157248936762404,normal
1563,0,4.214663794465927,normal
1564,0,4.325322805190589,normal
1565,0,4.1681526890982745,normal
1566,0,4.204606115924968,normal
1567,0,4.395264039887539,normal
1568,0,3.235551662095387,normal
1569,0,3.1580581918325192,normal
1570,0,4.12622651121712,normal
1571,0,3.7663660760568423,normal
1572,0,4.08531355767871,normal
1573,0,4.1390945942491495,normal
1574,0,3.316735249874373,normal
1575,0,2.8170784276685352,normal
1576,0,3.9147498656279653,normal
1577,0,3.4683757519613443,normal
1578,0,2.947101861880092,normal
1579,0,2.77288996908815,normal
1580,0,3.78041983273822,normal
1581,0,3.6776995197380877,normal
1582,0,3.9428984902954145,normal
1583,0,3.5779548538753354,normal
1584,0,2.4171881845623484,normal
1585,0,2.5389087551409353,normal
1586,0,3.7532865707304444,normal
1587,0,3.947592612198355,normal
1588,0,3.508881381151313,normal
1589,0,2.355053727791078,normal
1590,0,2.6866967956418186,normal
1591,0,2.882063426991738,normal
1592,0,2.666880529430768,normal
1593,0,2.0573194314843106,normal
1594,0,2.738800485057197,normal
1595,0,2.6917534795668416,normal
1596,0,3.2176011809564806,normal
1597,0,2.7905799622000194,normal
1598,0,3.4859404733036916,normal
1599,0,4.184801594819125,normal
1600,0,4.2016193874525625,normal
1601,0,4.223187660342646,normal
1602,0,4.257103572444498,normal
1603,0,4.210265153441651,normal
1604,0,4.243648584174681,normal
1605,0,4.25047876963499,normal
1606,0,4.2663856142324965,normal
1607,0,4.237239908991822,normal
1608,0,4.253320816608083,normal
1609,0,4.173968929423629,normal
1610,0,4.181627579079171,normal
1611,0,4.219751646105124,normal
1612,0,4.235586649676446,normal
1613,0,4.209193301307554,normal
1614,0,4.234579282708992,normal
1615,0,4.17508547464873,normal
1616,0,3.665607132644124,normal
1617,0,3.8872667927041094,normal
1618,0,3.5871085600697903,normal
1619,0,4.120136847112715,normal
1620,0,3.668218526105969,normal
1621,0,3.0734357321920567,normal
1622,0,4.095084035486876,normal
1623,0,3.4005398643406033,normal
1624,0,3.4271837810886048,normal
1625,0,3.968880446508859,normal
1626,0,4.2782496648296835,normal
1627,0,4.178589969303971,normal
1628,0,4.245899956940117,normal
1629,0,4.171169969108919,normal
1630,0,4.262329907127002,normal
1631,0,3.7786527615384324,normal
1632,0,3.7355728216070814,normal
1633,0,3.1087981780282705,normal
1634,0,3.1134406373310144,normal
1635,0,4.203016503791816,normal
1636,0,3.9100016964078876,normal
1637,0,4.260708336533568,normal
1638,0,4.054873965366908,normal
1639,0,4.338572470269209,normal
1640,0,3.873049214939297,normal
1641,0,3.9526320041987035,normal
1642,0,4.290863718882354,normal
1643,0,4.094274778538665,normal
1644,0,4.139833200714329,normal
1645,0,3.742268784174311,normal
1646,0,3.4822458606610773,normal
1647,0,4.057518296640763,normal
1648,0,4.167817920455706,normal
1649,0,4.131698330556381,normal
1650,0,4.0507441660062,normal
1651,0,3.8096128961487583,normal
1652,0,2.939289208051653,normal
1653,1,3.1436162981259446,anomaly
1654,0,3.8662800630193823,normal
1655,0,3.3703071393380886,normal
1656,0,4.087856734979814,normal
1657,0,4.002536854178535,normal
1658,0,3.7784676613755206,normal
1659,0,3.381413104546432,normal
1660,0,2.574937345709306,normal
1661,0,1.8683832012321382,normal
1662,0,2.8857822335245173,normal
1663,0,2.993448238217701,normal
1664,0,2.4105038584468472,normal
1665,0,1.5204321730309789,normal
1666,0,1.4515483703592835,normal
1667,0,1.5147089516014105,normal
1668,0,1.5114812059125933,normal
1669,0,1.6806232807987556,normal
1670,0,1.92830158840241,normal
1671,0,1.385530806380329,normal
1672,0,1.78812470958958,normal
1673,0,1.743544671275797,normal
1674,0,2.1771440541031097,normal
1675,0,2.105977904226078,normal
1676,0,1.75886830242352,normal
1677,0,2.1700388974084786,normal
1678,0,1.557011861891417,normal
1679,0,1.7808507086743441,normal
1680,0,1.7578802380797371,normal
1681,0,2.6348271195273427,normal
1682,1,2.6348271195273427,anomaly
1683,0,1.9611484581681293,normal
1684,0,2.6493593710405516,normal
1685,0,2.2815825634367726,normal
1686,0,1.7170193393130515,normal
1687,0,1.930918434589778,normal
1688,0,1.7932036219488852,normal
1689,0,1.7286472397917056,normal
1690,0,3.738754179569542,normal
1691,0,2.1806771173560713,normal
1692,0,2.4634847196065786,normal
1693,0,1.3826971591717463,normal
1694,0,2.4970766937106563,normal
1695,0,2.0892730810380837,normal
1696,0,2.9849825675707473,normal
1697,0,1.2770544550535148,normal
1698,0,2.273569188525378,normal
1699,0,1.92480610391006,normal
1700,0,2.2883660325262927,normal
1701,0,2.629722397254482,normal
1702,0,2.091008474672394,normal
1703,0,2.0852852161641215,normal
1704,0,1.6715129811297267,normal
1705,0,1.9586601234497725,normal
1706,0,2.3716735052153903,normal
1707,0,1.5710046554140171,normal
1708,0,1.7390235959797304,normal
1709,0,1.7215634215390245,normal
1710,0,2.1043549899119043,normal
1711,0,2.4486485215134617,normal
1712,0,1.6728084919374917,normal
1713,0,1.7491129157754077,normal
1714,0,1.7929510678550147,normal
1715,0,1.8027580797564782,normal
1716,0,2.484497837165144,normal
1717,0,1.8025042293586135,normal
1718,0,2.726445847392668,normal
1719,0,2.270180741583935,normal
1720,0,1.3595688655181146,normal
1721,0,2.0367034966819615,normal
1722,0,2.101622464365694,normal
1723,1,2.3771408798230715,anomaly
1724,0,1.2854441629586981,normal
1725,0,2.247900543601792,normal
1726,0,1.6139347712314893,normal
1727,0,2.670480481897953,normal
1728,1,2.472539836474451,anomaly
1729,0,1.0415068109329129,normal
1730,0,3.0932589993790276,normal
1731,0,2.149830214705365,normal
1732,0,2.1704351131636495,normal
1733,0,2.2791768859261405,normal
1734,0,2.6457034723459536,normal
1735,0,1.8495723202938075,normal
1736,0,2.1158562101715574,normal
1737,0,2.4864000435271114,normal
1738,0,2.628876300370306,normal
1739,1,2.1469371462449214,anomaly
1740,0,2.0405293149413066,normal
1741,0,3.171664188235934,normal
1742,0,1.9954743417529492,normal
1743,0,2.592691759351966,normal
1744,0,3.134422600702531,normal
1745,0,3.9482738185596444,normal
1746,0,4.317971643560735,normal
1747,0,3.701889819337374,normal
1748,0,2.745379516577658,normal
1749,0,1.3637692403392352,normal
1750,0,1.8107945483927448,normal
1751,0,2.117681737009742,normal
1752,0,2.6934692560708164,normal
1753,0,4.133874405660529,normal
1754,0,3.830774633839284,normal
1755,0,3.42057587987707,normal
1756,0,4.085108414424931,normal
1757,0,4.260238152108967,normal
1758,0,4.169174944253196,normal
1759,0,3.962506140231481,normal
1760,0,4.25998488394807,normal
1761,0,4.285861034825896,normal
1762,0,3.9179699844006963,normal
1763,0,2.703564825237355,normal
1764,0,2.638077786161452,normal
1765,0,3.4263070440209007,normal
1766,0,2.917207426337829,normal
1767,0,2.0513103820285012,normal
1768,0,1.6510332009107511,normal
1769,0,4.197021719695397,normal
1770,0,4.1154427332098376,normal
1771,0,4.0145146203453494,normal
1772,0,4.225368164784005,normal
1773,0,4.036264895428837,normal
1774,0,4.283945284975864,normal
1775,0,2.4972053109092096,normal
1776,1,3.3452384320332738,anomaly
1777,0,1.1723312907956165,normal
1778,0,2.7397790671904314,normal
